geometry,name,id,latitude,longitude,category,vi
POINT (-3.6579278 40.4272719),Centro Privado de Educación Especial Aucavi,school_215,40.4272719,-3.6579278,school,0.0
POINT (-3.6104407 40.4244025),"Centro Privado de Educación Infantil, Primaria y Secundaria Timón",school_216,40.4244025,-3.6104407,school,0.0
POINT (-3.6691398 40.4649618),Centro Docente Extranjero En España King's Infant School (britanico),school_217,40.4649618,-3.6691398,school,0.0
POINT (-3.6739855 40.4387272),Centro de Enseñanzas Superiores de Diseño de Interiores de Madrid,school_218,40.4387272,-3.6739855,school,0.0
POINT (-3.6153715 40.4228015),Murialdo,school_219,40.4228015,-3.6153715,school,0.0
POINT (-3.6852449 40.4333387),Centro de Formación Comercial de Repsol YPF,school_220,40.4333387,-3.6852449,school,0.0
POINT (-3.6723617 40.4303726),Centro Privado de Formación Profesional Específica San Roman Escuela de Estudios Superiores,school_221,40.4303726,-3.6723617,school,0.0
POINT (-3.749899 40.3722982),CEU III-Instituto Superior de Estudios Profesionales,school_222,40.3722982,-3.749899,school,0.0
POINT (-3.6788698 40.4672114),Centro Privado de Educación Primaria y Secundaria Antonio Vicente Mosquete,school_223,40.4672114,-3.6788698,school,0.0
POINT (-3.6728483 40.4475668),Centro CEPAL 2,school_224,40.4475668,-3.6728483,school,0.0
POINT (-3.755932 40.3605286),"Centro Privado de Educación Infantil, Primaria y Secundaria Colegio Ártica",school_225,40.3605286,-3.755932,school,0.0
POINT (-3.7145374 40.3905206),Centro Privado de Educación de Personas Adultas Cica,school_226,40.3905206,-3.7145374,school,0.0
POINT (-3.6983624 40.4869888),"Centro Privado de Educación de Personas Adultas Centro Politecnico A Distancia y Editorial Cpd, S.l.",school_227,40.4869888,-3.6983624,school,0.0
POINT (-3.7396951 40.3795348),Centro Regional de Enseñanzas Integradas Sagrado Corazón de Jesús,school_228,40.3795348,-3.7396951,school,0.0
POINT (-3.6753648 40.4587817),ESERP Madrid Business School,school_229,40.4587817,-3.6753648,school,0.0
POINT (-3.6837403 40.5245875),Escuela Madrileña Alta Montaña. Centro de Formación,school_230,40.5245875,-3.6837403,school,0.0
POINT (-3.6843834 40.4257837),Antigua academia Ntm Madrid,school_231,40.4257837,-3.6843834,school,0.0
POINT (-3.7198382 40.4908145),Centro Privado de Formación Profesional Específica Centro Bobath de Formación Profesional,school_232,40.4908145,-3.7198382,school,0.0
POINT (-3.6865216 40.3596196),Equipo de Orientación Educativa y Psicopedagógica Atención Temprana Villaverde,school_233,40.3596196,-3.6865216,school,0.0
POINT (-3.6419703 40.4011544),Equipo de Orientación Educativa y Psicopedagógica Atención Temprana Moratalaz-Villa de Vallecas,school_234,40.4011544,-3.6419703,school,0.0
POINT (-3.6908463 40.4709935),Equipo de Orientación Educativa y Psicopedagógica Atención Temprana Tetuán,school_235,40.4709935,-3.6908463,school,0.0
POINT (-3.6126516 40.4239468),Equipo de Orientación Educativa y Psicopedagógica Atención Temprana San Blas,school_236,40.4239468,-3.6126516,school,0.0
POINT (-3.6383162 40.392878),Equipo de Orientación Educativa y Psicopedagógica Atención Temprana Puente de Vallecas,school_237,40.392878,-3.6383162,school,0.0
POINT (-3.7367969 40.3769192),Equipo de Orientación Educativa y Psicopedagógica Atención Temprana Latina-Carabanchel-Centro,school_238,40.3769192,-3.7367969,school,0.0
POINT (-3.6130074 40.4246789),Equipo de Orientación Educativa y Psicopedagógica Específico Deficiencias Motoricas,school_239,40.4246789,-3.6130074,school,0.0
POINT (-3.612134 40.4245574),Equipo de Orientación Educativa y Psicopedagógica Específico Deficiencias Auditivas,school_240,40.4245574,-3.612134,school,0.0
POINT (-3.6854296 40.5237887),Centro de Formación Ambiental Ciudad Escolar,school_241,40.5237887,-3.6854296,school,0.0
POINT (-3.5939348 40.4733241),Centro Privado de Educación Especial Gaudem,school_242,40.4733241,-3.5939348,school,0.0
POINT (-3.6323355 40.4291543),C.A.P. de Ciudad Lineal,school_243,40.4291543,-3.6323355,school,0.0
POINT (-3.7147403 40.4280353),Centro de Apoyo al Profesorado de Madrid-Centro,school_244,40.4280353,-3.7147403,school,0.0
POINT (-3.6942669 40.4944309),Equipo de Orientación Educativa y Psicopedagógica General Tetuán-Fuencarral,school_245,40.4944309,-3.6942669,school,0.0
POINT (-3.7510856 40.3913501),Equipo de Orientación Educativa y Psicopedagógica General Latina,school_246,40.3913501,-3.7510856,school,0.0
POINT (-3.6898898 40.4337612),Equipo de Orientación Educativa y Psicopedagógica General Centro-Arganzuela,school_247,40.4337612,-3.6898898,school,0.0
POINT (-3.7027923 40.3674674),Equipo de Orientación Educativa y Psicopedagógica General Villaverde-Usera,school_248,40.3674674,-3.7027923,school,0.0
POINT (-3.7407247 40.3807758),Equipo de Orientación Educativa y Psicopedagógica General Carabanchel,school_249,40.3807758,-3.7407247,school,0.0
POINT (-3.6627403 40.3935675),Equipo de Orientación Educativa y Psicopedagógica General Puente Vallecas,school_250,40.3935675,-3.6627403,school,0.0
POINT (-3.6347644 40.4730484),Equipo de Orientación Educativa y Psicopedagógica General Hortaleza-Barajas,school_251,40.4730484,-3.6347644,school,0.0
POINT (-3.6604861 40.5196221),Abc Kindergarten,school_252,40.5196221,-3.6604861,school,0.0
POINT (-3.5937478 40.4732644),"Centro Privado de Educación Infantil, Primaria y Secundaria Colegio Gaudem",school_253,40.4732644,-3.5937478,school,0.0
POINT (-3.701625 40.4286944),Master-D,school_254,40.4286944,-3.701625,school,0.0
POINT (-3.6670833 40.4806212),Acadomia,school_255,40.4806212,-3.6670833,school,0.0
POINT (-3.6913728 40.4295617),Goethe Institut,school_256,40.4295617,-3.6913728,school,0.0
POINT (-3.696557 40.4652857),IberEnglish School of English,school_257,40.4652857,-3.696557,school,0.0
POINT (-3.7010472 40.352392),CEPA (1),school_258,40.352392,-3.7010472,school,0.0
POINT (-3.7010225 40.3524537),CEPA (2),school_259,40.3524537,-3.7010225,school,0.0
POINT (-3.7473256 40.3871106),Grupo de Escuelas de la Defensa,school_260,40.3871106,-3.7473256,school,0.0
POINT (-3.6919965 40.4399192),Centro Superior de Estudios de la Defensa Nacional,school_262,40.4399192,-3.6919965,school,0.0
POINT (-3.71675 40.4351966),Inventadero,school_263,40.4351966,-3.71675,school,0.0
POINT (-3.7520783 40.3618592),English Connection,school_264,40.3618592,-3.7520783,school,0.0
POINT (-3.696035 40.3932744),Talleres Escolares Parroquiales,school_265,40.3932744,-3.696035,school,0.0
POINT (-3.6488624 40.4113425),Colegio San Martín,school_266,40.4113425,-3.6488624,school,0.0
POINT (-3.7085377 40.4010532),Kids & Us,school_267,40.4010532,-3.7085377,school,0.0
POINT (-3.6787502 40.4376079),EF (Education First),school_268,40.4376079,-3.6787502,school,0.0
POINT (-3.7656093 40.389842),Espacio Miscela,school_269,40.389842,-3.7656093,school,0.0
POINT (-3.5938483 40.3623684),Más Formados,school_270,40.3623684,-3.5938483,school,0.0
POINT (-3.6201858 40.4025691),FamilyHelp,school_271,40.4025691,-3.6201858,school,0.0
POINT (-3.7149565 40.3958261),Academia Liceo Madrid,school_272,40.3958261,-3.7149565,school,0.0
POINT (-3.7197213 40.4315664),Speak to me,school_273,40.4315664,-3.7197213,school,0.0
POINT (-3.6994701 40.4277823),Escuela municipal de arte dramático,school_274,40.4277823,-3.6994701,school,0.0
POINT (-3.7123622 40.4261994),Don Quijote,school_275,40.4261994,-3.7123622,school,0.0
POINT (-3.6852793 40.5243301),CIE (Centro de Intercambios Escolares),school_276,40.5243301,-3.6852793,school,0.0
POINT (-3.6398782 40.430754),Mirasierra,school_277,40.430754,-3.6398782,school,0.0
POINT (-3.6401034 40.4306755),mirasierra,school_278,40.4306755,-3.6401034,school,0.0
POINT (-3.6713609 40.4570461),Cayena,school_279,40.4570461,-3.6713609,school,0.0
POINT (-3.6841936 40.5239733),Instituto de Educación Secundaria Ciudad Escolar,school_280,40.5239733,-3.6841936,school,0.0
POINT (-3.7276804 40.390719),"CEYSA, Escuela de Instaladores",school_281,40.390719,-3.7276804,school,0.0
POINT (-3.692619 40.4632672),Text and Line,school_282,40.4632672,-3.692619,school,0.0
POINT (-3.6908159 40.488944),Integral Formación,school_283,40.488944,-3.6908159,school,0.0
POINT (-3.714879 40.4465699),Artes Escénicas caraB,school_284,40.4465699,-3.714879,school,0.0
POINT (-3.6763774 40.4334615),Cice,school_285,40.4334615,-3.6763774,school,0.0
POINT (-3.7105049 40.4295388),Enforex,school_286,40.4295388,-3.7105049,school,0.0
POINT (-3.6836118 40.443868),EAE,school_287,40.443868,-3.6836118,school,0.0
POINT (-3.6616653 40.426213),Arte 4 Estudio de actores,school_288,40.426213,-3.6616653,school,0.0
POINT (-3.7325234 40.4152906),Instituto de Educación Secundaria Escuela Superior de Hostelería y Turismo,school_289,40.4152906,-3.7325234,school,0.0
POINT (-3.6527745 40.4379832),Escuela de Danza,school_290,40.4379832,-3.6527745,school,0.0
POINT (-3.654007 40.4356905),Suma-t,school_291,40.4356905,-3.654007,school,0.0
POINT (-3.7105049 40.4075366),L'Ecole du Flam,school_292,40.4075366,-3.7105049,school,0.0
POINT (-3.7054017 40.397896),Colegio San Javier,school_293,40.397896,-3.7054017,school,0.0
POINT (-3.7723821 40.4528868),Internacional Aravaca,school_294,40.4528868,-3.7723821,school,0.0
POINT (-3.7900857 40.4410023),Academia Aprobando,school_295,40.4410023,-3.7900857,school,0.0
POINT (-3.7419086 40.4064092),Todokine,school_296,40.4064092,-3.7419086,school,0.0
POINT (-3.6969848 40.3568717),Little Bubbles,school_297,40.3568717,-3.6969848,school,0.0
POINT (-3.7131801 40.4329043),Colegio San Antonio de Padua,school_298,40.4329043,-3.7131801,school,0.0
POINT (-3.7154308 40.4376864),Residencia Calasanz,school_299,40.4376864,-3.7154308,school,0.0
POINT (-3.7041654 40.429471),Centro de Estudios Náuticos Elcano,school_300,40.429471,-3.7041654,school,0.0
POINT (-3.7067466 40.3447153),Nuestra Señora del Carmen,school_301,40.3447153,-3.7067466,school,0.0
POINT (-3.6506122 40.406633),ECM,school_302,40.406633,-3.6506122,school,0.0
POINT (-3.67196 40.4428755),Acaya,school_303,40.4428755,-3.67196,school,0.0
POINT (-3.8076158 40.4674418),El Cole de Celia y Pepe,school_304,40.4674418,-3.8076158,school,0.0
POINT (-3.6258676 40.4395253),Formacion Profesional CERTIFICA,school_305,40.4395253,-3.6258676,school,0.0
POINT (-3.8312981 40.4773223),Escuela de Filosofía Practica,school_306,40.4773223,-3.8312981,school,0.0
POINT (-3.6956879 40.417057),Tandem,school_307,40.417057,-3.6956879,school,0.0
POINT (-3.6944586 40.4599655),Spartancops,school_308,40.4599655,-3.6944586,school,0.0
POINT (-3.7068524 40.4174158),UNED Luis Vives,school_310,40.4174158,-3.7068524,school,0.0
POINT (-3.7040545 40.4024997),Academia Robledo,school_312,40.4024997,-3.7040545,school,0.0
POINT (-3.7580062 40.3863168),Cursos Informatica,school_313,40.3863168,-3.7580062,school,0.0
POINT (-3.7593615 40.3857381),Academia Aleis,school_314,40.3857381,-3.7593615,school,0.0
POINT (-3.6503595 40.4413487),Academia Teresa Vidal,school_315,40.4413487,-3.6503595,school,0.0
POINT (-3.7389032 40.3835072),Instituto Superior Madrileño de Innovación Educativa,school_316,40.3835072,-3.7389032,school,0.0
POINT (-3.6931409 40.4684277),Escuela Japonesa de Shiatsu,school_317,40.4684277,-3.6931409,school,0.0
POINT (-3.6456971 40.4735559),Escuela de Educación Infantil Parque de Hortaleza,school_318,40.4735559,-3.6456971,school,0.0
POINT (-3.7444537 40.4088997),Colegio Divino Maestro,school_319,40.4088997,-3.7444537,school,0.0
POINT (-3.7165731 40.4381039),Intecysa,school_320,40.4381039,-3.7165731,school,0.0
POINT (-3.6106013 40.487875),Mudarra,school_322,40.487875,-3.6106013,school,0.0
POINT (-3.5955486 40.3591128),Escuela infantil José Gómez Gil,school_323,40.3591128,-3.5955486,school,0.0
POINT (-3.7009179 40.475772),Escuela de doblaje y traducción Fernando Acaso,school_324,40.475772,-3.7009179,school,0.0
POINT (-3.5362561 40.4429247),Tu Carretillero,school_325,40.4429247,-3.5362561,school,0.0
POINT (-3.7034763 40.4224457),Colegio Purísima Concepción,school_326,40.4224457,-3.7034763,school,0.0
POINT (-3.7205375 40.4326707),Escuela Infantil Cuartel General del Aire,school_327,40.4326707,-3.7205375,school,0.0
"POLYGON ((-3.7387347 40.505692, -3.7387061 40.5056745, -3.738601 40.5057739, -3.7385242 40.505727, -3.7386516 40.5056064, -3.7383817 40.5054415, -3.7381747 40.5056375, -3.7377336 40.5053682, -3.737899 40.5052115, -3.7379543 40.5052405, -3.7381018 40.5051118, -3.7387803 40.5055145, -3.7387832 40.5055118, -3.7388696 40.5055647, -3.7387347 40.505692), (-3.7379648 40.5052568, -3.7378435 40.5053688, -3.7380362 40.5054895, -3.7381589 40.5053646, -3.7379648 40.5052568))",Colegio de Educación Especial La Quinta,school_328,40.50542493054363,-3.7383011553763352,school,0.0
"POLYGON ((-3.6828393 40.6138098, -3.6827247 40.6141174, -3.6819374 40.6140214, -3.6819075 40.6140736, -3.6813782 40.6141452, -3.680927 40.6144321, -3.6806234 40.614821, -3.6797181 40.6148663, -3.67899 40.6147885, -3.6785281 40.6148604, -3.6777659 40.6146453, -3.6793074 40.6130797, -3.6812254 40.6135741, -3.6815498 40.613506, -3.6826135 40.6136902, -3.6828393 40.6138098))",King's College School,school_330,40.614057107768375,-3.6800300701977666,school,0.0
"POLYGON ((-3.7695697 40.4504461, -3.7695465 40.4504162, -3.769526 40.4499323, -3.7715696 40.4499018, -3.7715779 40.4502206, -3.7715829 40.4504161, -3.7695697 40.4504461))",Colegio de Educación Infantil y Primaria Rosa Luxemburgo,school_331,40.45017389539174,-3.770556910118387,school,0.0
"POLYGON ((-3.7874743 40.4441488, -3.7866921 40.4431222, -3.7869975 40.4429881, -3.7870857 40.4429493, -3.7880869 40.4425098, -3.7884938 40.4437319, -3.7884544 40.4437447, -3.7874743 40.4441488))",Instituto de Educación Secundaria Gerardo Diego,school_332,40.44334619914818,-3.787672850298386,school,0.0
"POLYGON ((-3.7435461 40.3804879, -3.7433581 40.380763, -3.743296 40.380852, -3.7430962 40.3807822, -3.7430457 40.3808511, -3.743022 40.3808835, -3.7429659 40.38096, -3.7429396 40.3809959, -3.742737 40.3808888, -3.7426076 40.3808205, -3.7422456 40.3806292, -3.7426361 40.3800643, -3.7430481 40.3802561, -3.7435461 40.3804879))",Colegio de Educación Infantil y Primaria Capitan Cortés,school_333,40.380539630678804,-3.7428745445239984,school,0.0
"POLYGON ((-3.7441372 40.3797395, -3.7457558 40.380111, -3.7458248 40.3802127, -3.7446357 40.3807542, -3.7445125 40.3808107, -3.7442998 40.3809502, -3.7439922 40.3811519, -3.7439839 40.3811468, -3.7438797 40.3810829, -3.7435255 40.3808657, -3.7433581 40.380763, -3.7435461 40.3804879, -3.7436384 40.3805137, -3.7441372 40.3797395))","Centro Privado de Educación Infantil, Primaria y Secundaria Santa Rita",school_334,40.380394024193905,-3.744452334910758,school,0.0
"POLYGON ((-3.7441372 40.3797395, -3.7436384 40.3805137, -3.7435461 40.3804879, -3.7430481 40.3802561, -3.7426361 40.3800643, -3.7425181 40.3799987, -3.7418457 40.3799075, -3.7419848 40.379672, -3.7429383 40.3794937, -3.7441372 40.3797395))",Colegio Santa Cruz - Hijas de la Caridad,school_335,40.37991128907455,-3.743109063822577,school,0.0
"POLYGON ((-3.6792008 40.4046679, -3.6793853 40.4044171, -3.6794684 40.4044507, -3.6794949 40.4044615, -3.679619 40.4045118, -3.6795545 40.4045943, -3.6795263 40.4046328, -3.6795136 40.4046494, -3.6794785 40.4046974, -3.6794497 40.4047324, -3.6794274 40.4047628, -3.6792008 40.4046679), (-3.6795132 40.4045372, -3.6794109 40.4044923, -3.6793235 40.404614, -3.6794265 40.4046572, -3.6795132 40.4045372))",Colegio de Educación Infantil y Primaria Francisco de Quevedo,school_336,40.404593439771126,-3.679405747606631,school,0.0
"POLYGON ((-3.7548036 40.3667897, -3.7548662 40.3667934, -3.7548488 40.3668672, -3.7548917 40.3669601, -3.7549921 40.367024, -3.7551231 40.3670441, -3.75553 40.3670495, -3.7555361 40.3672348, -3.7553545 40.3672307, -3.7553518 40.367285, -3.7552912 40.367283, -3.7553264 40.3674359, -3.7550074 40.367487, -3.7537707 40.3674371, -3.7538134 40.3670876, -3.7535662 40.3670647, -3.7535948 40.3668526, -3.7537179 40.3668594, -3.75372 40.3668119, -3.7538738 40.366817, -3.7538694 40.3668735, -3.7539925 40.3668747, -3.7539948 40.3667488, -3.7548036 40.3667897))",Colegio de Educación Infantil y Primaria Antonio Machado,school_337,40.36713992587843,-3.7544977334806844,school,0.0
"POLYGON ((-3.7548036 40.3667897, -3.7539948 40.3667488, -3.7540137 40.3664897, -3.7540206 40.3663937, -3.7540238 40.3663503, -3.7541526 40.3663492, -3.7554997 40.3663382, -3.7555166 40.3667006, -3.7549985 40.3666889, -3.7548036 40.3667897))",Instituto de Educación Secundaria Antonio Machado,school_338,40.36654486631473,-3.754732753908704,school,0.0
"POLYGON ((-3.6850141 40.4078867, -3.6854268 40.4078366, -3.6858671 40.4078205, -3.6860084 40.4079607, -3.6858852 40.4086645, -3.6859061 40.4087617, -3.6841503 40.4087912, -3.6839671 40.4082659, -3.6839091 40.4080734, -3.6841597 40.4080296, -3.6844118 40.4079857, -3.6846657 40.4079441, -3.6850141 40.4078867), (-3.6849719 40.4081186, -3.6850939 40.4080997, -3.6850487 40.4079305, -3.6849267 40.4079493, -3.6849719 40.4081186), (-3.6851177 40.4082353, -3.6851293 40.4085058, -3.6853265 40.4085009, -3.6853149 40.4082304, -3.6851177 40.4082353), (-3.6850551 40.4085337, -3.6850542 40.4083827, -3.684616 40.4083842, -3.6846169 40.4085353, -3.6850551 40.4085337))",Instituto de Educación Secundaria Isabel La Católica,school_339,40.4083263253195,-3.685022804154846,school,0.0
